Gene,IG Score Before Training
CLASP1,0.2689414322376251
CNTNAP5,0.2689414322376251
FAM168B,0.2689414322376251
NCKAP5,0.2689414322376251
ZRANB3,0.2689414322376251
THSD7B,0.2689414322376251
LRP1B,0.2689414322376251
ACVR2A,0.2689414322376251
ARHGAP15,0.2689414322376251
TEX41,0.2689414322376251
KIF5C,0.2689414322376251
GALNT13,0.2689414322376251
LOC101929378,0.2689414322376251
CCDC148,0.2689414322376251
GALNT5,0.2689414322376251
CACNB4,0.2689414322376251
RBMS1,0.2689414322376251
CSRNP3,0.2689414322376251
KCNH7,0.2689414322376251
NOSTRIN,0.2689414322376251
UBR3,0.2689414322376251
HAT1,0.2689414322376251
RAPGEF4,0.2689414322376251
ATF2,0.2689414322376251
PDE1A,0.2689414322376251
OSBPL6,0.2689414322376251
ITGAV,0.2689414322376251
DIRC1,0.2689414322376251
PMS1,0.2689414322376251
ANKRD44,0.2689414322376251
ABI2,0.2689414322376251
PARD3B,0.2689414322376251
ADAM23,0.2689414322376251
LOC101927960,0.2689414322376251
METTL21A,0.2689414322376251
ERBB4,0.2689414322376251
SPAG16,0.2689414322376251
LOC101928103,0.2689414322376251
ABCA12,0.2689414322376251
MREG,0.2689414322376251
NHEJ1,0.2689414322376251
PAX3,0.2689414322376251
FAM124B,0.2689414322376251
NYAP2,0.2689414322376251
AGFG1,0.2689414322376251
GIGYF2,0.2689414322376251
MROH2A,0.2689414322376251
PDE6D,0.2689414322376251
DNER,0.2689414322376251
PPP1R7,0.2689414322376251
AGAP1,0.2689414322376251
UBE2F,0.2689414322376251
UBE2F-SCLY,0.2689414322376251
HDAC4,0.2689414322376251
SH3YL1,0.2689414322376251
LINC01115,0.2689414322376251
TPO,0.2689414322376251
PXDN,0.2689414322376251
LINC01250,0.2689414322376251
TRAPPC12,0.2689414322376251
ALLC,0.2689414322376251
DCDC2C,0.2689414322376251
TSSC1,0.2689414322376251
LINC01248,0.2689414322376251
RNF144A,0.2689414322376251
LINC00299,0.2689414322376251
ASAP2,0.2689414322376251
KIDINS220,0.2689414322376251
MBOAT2,0.2689414322376251
HPCAL1,0.2689414322376251
GRHL1,0.2689414322376251
NOL10,0.2689414322376251
ATP6V1C2,0.2689414322376251
LOC101929733,0.2689414322376251
C2orf50,0.2689414322376251
ROCK2,0.2689414322376251
NTSR2,0.2689414322376251
LPIN1,0.2689414322376251
MIR3681HG,0.2689414322376251
LOC100506474,0.2689414322376251
LINC00276,0.2689414322376251
NBAS,0.2689414322376251
DDX1,0.2689414322376251
FAM49A,0.2689414322376251
SMC6,0.2689414322376251
VSNL1,0.2689414322376251
LINC01376,0.2689414322376251
LDAH,0.2689414322376251
PUM2,0.2689414322376251
RHOB,0.2689414322376251
KLHL29,0.2689414322376251
ATAD2B,0.2689414322376251
UBXN2A,0.2689414322376251
ITSN2,0.2689414322376251
NCOA1,0.2689414322376251
ADCY3,0.2689414322376251
DNAJC27-AS1,0.2689414322376251
DTNB,0.2689414322376251
DNMT3A,0.2689414322376251
ASXL2,0.2689414322376251
KIF3C,0.2689414322376251
RAB10,0.2689414322376251
ADGRF3,0.2689414322376251
OTOF,0.2689414322376251
DPYSL5,0.2689414322376251
MAPRE3,0.2689414322376251
CIB4,0.2689414322376251
PREB,0.2689414322376251
SUPT7L,0.2689414322376251
RBKS,0.2689414322376251
LOC100505736,0.2689414322376251
PPM1G,0.2689414322376251
PLB1,0.2689414322376251
SPDYA,0.2689414322376251
CLIP4,0.2689414322376251
CAPN14,0.2689414322376251
LCLAT1,0.2689414322376251
GALNT14,0.2689414322376251
CAPN13,0.2689414322376251
MEMO1,0.2689414322376251
SPAST,0.2689414322376251
NLRC4,0.2689414322376251
LTBP1,0.2689414322376251
TTC27,0.2689414322376251
LINC00486,0.2689414322376251
LINC01317,0.2689414322376251
FEZ2,0.2689414322376251
CRIM1,0.2689414322376251
CEBPZ,0.2689414322376251
GPATCH11,0.2689414322376251
QPCT,0.2689414322376251
STRN,0.2689414322376251
RMDN2,0.2689414322376251
RMDN2-AS1,0.2689414322376251
CYP1B1-AS1,0.2689414322376251
GALM,0.2689414322376251
ARHGEF33,0.2689414322376251
SOS1,0.2689414322376251
MAP4K3,0.2689414322376251
LOC728730,0.2689414322376251
TMEM178A,0.2689414322376251
CDKL4,0.2689414322376251
SLC8A1-AS1,0.2689414322376251
SLC8A1,0.2689414322376251
MTA3,0.2689414322376251
COX7A2L,0.2689414322376251
KCNG3,0.2689414322376251
EML4,0.2689414322376251
LRPPRC,0.2689414322376251
DYNC2LI1,0.2689414322376251
THADA,0.2689414322376251
PLEKHH2,0.2689414322376251
PPM1B,0.2689414322376251
SLC3A1,0.2689414322376251
CAMKMT,0.2689414322376251
LINC01121,0.2689414322376251
SRBD1,0.2689414322376251
ATP6V1E2,0.2689414322376251
MCFD2,0.2689414322376251
TTC7A,0.2689414322376251
LOC101927043,0.2689414322376251
MSH2,0.2689414322376251
FBXO11,0.2689414322376251
PPP1R21,0.2689414322376251
GTF2A1L,0.2689414322376251
FOXN2,0.2689414322376251
STON1-GTF2A1L,0.2689414322376251
FSHR,0.2689414322376251
ACYP2,0.2689414322376251
ASB3,0.2689414322376251
GPR75-ASB3,0.2689414322376251
PSME4,0.2689414322376251
RTN4,0.2689414322376251
CLHC1,0.2689414322376251
CCDC88A,0.2689414322376251
EML6,0.2689414322376251
MIR217HG,0.2689414322376251
CCDC85A,0.2689414322376251
VRK2,0.2689414322376251
FANCL,0.2689414322376251
LOC101927285,0.2689414322376251
PUS10,0.2689414322376251
USP34,0.2689414322376251
KIAA1841,0.2689414322376251
COMMD1,0.2689414322376251
LOC100132215,0.2689414322376251
WDPCP,0.2689414322376251
PELI1,0.2689414322376251
SPRED2,0.2689414322376251
MEIS1,0.2689414322376251
LOC100507073,0.2689414322376251
LOC101927661,0.2689414322376251
APLF,0.2689414322376251
CNRIP1,0.2689414322376251
ARHGAP25,0.2689414322376251
GFPT1,0.2689414322376251
AAK1,0.2689414322376251
ANXA4,0.2689414322376251
GMCL1,0.2689414322376251
PCBP1-AS1,0.2689414322376251
TGFA,0.2689414322376251
VAX2,0.2689414322376251
FIGLA,0.2689414322376251
ZNF638,0.2689414322376251
DYSF,0.2689414322376251
FBXO41,0.2689414322376251
SFXN5,0.2689414322376251
ALMS1P1,0.2689414322376251
C2orf78,0.2689414322376251
SLC4A5,0.2689414322376251
TET3,0.2689414322376251
HK2,0.2689414322376251
M1AP,0.2689414322376251
TACR1,0.2689414322376251
LRRTM4,0.2689414322376251
LOC101927967,0.2689414322376251
LOC101927948,0.2689414322376251
DNAH6,0.2689414322376251
TCF7L1,0.2689414322376251
TGOLN2,0.2689414322376251
ST3GAL5,0.2689414322376251
VAMP5,0.2689414322376251
PTCD3,0.2689414322376251
REEP1,0.2689414322376251
CHMP3,0.2689414322376251
RNF103-CHMP3,0.2689414322376251
RMND5A,0.2689414322376251
RGPD1,0.2689414322376251
RGPD2,0.2689414322376251
EIF2AK3,0.2689414322376251
RPIA,0.2689414322376251
PROM2,0.2689414322376251
MAL,0.2689414322376251
LOC442028,0.2689414322376251
ZNF514,0.2689414322376251
ANKRD20A8P,0.2689414322376251
NCAPH,0.2689414322376251
STARD7,0.2689414322376251
LINC00342,0.2689414322376251
ANKRD36C,0.2689414322376251
LMAN2L,0.2689414322376251
SEMA4C,0.2689414322376251
KANSL3,0.2689414322376251
ANKRD36,0.2689414322376251
TMEM131,0.2689414322376251
VWA3B,0.2689414322376251
KIAA1211L,0.2689414322376251
TSGA10,0.2689414322376251
MGAT4A,0.2689414322376251
EIF5B,0.2689414322376251
REV1,0.2689414322376251
CHST10,0.2689414322376251
NPAS2,0.2689414322376251
RFX8,0.2689414322376251
TBC1D8,0.2689414322376251
IL1R1,0.2689414322376251
IL18R1,0.2689414322376251
SLC9A4,0.2689414322376251
SLC9A2,0.2689414322376251
IL1RL2,0.2689414322376251
LOC105373518,0.2689414322376251
LINC01102,0.2689414322376251
LOC102724691,0.2689414322376251
TGFBRAP1,0.2689414322376251
FHL2,0.2689414322376251
NCK2,0.2689414322376251
UXS1,0.2689414322376251
RGPD3,0.2689414322376251
ST6GAL2,0.2689414322376251
MIR548AU,0.2689414322376251
RGPD4,0.2689414322376251
GCC2-AS1,0.2689414322376251
LIMS1,0.2689414322376251
CCDC138,0.2689414322376251
EDAR,0.2689414322376251
SEPT10,0.2689414322376251
RGPD6,0.2689414322376251
RGPD8,0.2689414322376251
RGPD5,0.2689414322376251
SH3RF3,0.2689414322376251
ACOXL,0.2689414322376251
MIR4435-2HG,0.2689414322376251
MERTK,0.2689414322376251
TMEM87B,0.2689414322376251
ANAPC1,0.2689414322376251
IL36G,0.2689414322376251
ZC3H6,0.2689414322376251
ACTR3,0.2689414322376251
RABL2A,0.2689414322376251
CCDC93,0.2689414322376251
INSIG2,0.2689414322376251
PTPN4,0.2689414322376251
EPB41L5,0.2689414322376251
GLI2,0.2689414322376251
TFCP2L1,0.2689414322376251
TSN,0.2689414322376251
ERCC3,0.2689414322376251
LIMS2,0.2689414322376251
WDR33,0.2689414322376251
UGGT1,0.2689414322376251
SMPD4,0.2689414322376251
TISP43,0.2689414322376251
LOC646743,0.2689414322376251
ARHGEF4,0.2689414322376251
C2orf27A,0.2689414322376251
GPR39,0.2689414322376251
ANKRD30BL,0.2689414322376251
LYPD1,0.2689414322376251
MGAT5,0.2689414322376251
TMEM163,0.2689414322376251
ACMSD,0.2689414322376251
CCNT2-AS1,0.2689414322376251
MAP3K19,0.2689414322376251
RAB3GAP1,0.2689414322376251
R3HDM1,0.2689414322376251
LCT,0.2689414322376251
DARS,0.2689414322376251
LOC101928273,0.2689414322376251
NXPH2,0.2689414322376251
SPOPL,0.2689414322376251
KYNU,0.2689414322376251
ZEB2,0.2689414322376251
GTDC1,0.2689414322376251
LINC01412,0.2689414322376251
ORC4,0.2689414322376251
EPC2,0.2689414322376251
MBD5,0.2689414322376251
LYPD6B,0.2689414322376251
LYPD6,0.2689414322376251
LOC101929231,0.2689414322376251
RND3,0.2689414322376251
NEB,0.2689414322376251
RBM43,0.2689414322376251
STAM2,0.2689414322376251
PRPF40A,0.2689414322376251
FMNL2,0.2689414322376251
KCNJ3,0.2689414322376251
GPD2,0.2689414322376251
ACVR1,0.2689414322376251
CYTIP,0.2689414322376251
CCDC148-AS1,0.2689414322376251
ACVR1C,0.2689414322376251
UPP2,0.2689414322376251
PKP4,0.2689414322376251
WDSUB1,0.2689414322376251
LOC100129029,0.2689414322376251
TANC1,0.2689414322376251
ITGB6,0.2689414322376251
CD302,0.2689414322376251
LY75-CD302,0.2689414322376251
PLA2R1,0.2689414322376251
TANK,0.2689414322376251
PSMD14,0.2689414322376251
SLC4A10,0.2689414322376251
LOC101929532,0.2689414322376251
DPP4,0.2689414322376251
IFIH1,0.2689414322376251
LOC101929570,0.2689414322376251
GRB14,0.2689414322376251
FIGN,0.2689414322376251
COBLL1,0.2689414322376251
SCN3A,0.2689414322376251
SCN2A,0.2689414322376251
SCN1A,0.2689414322376251
SCN7A,0.2689414322376251
SCN9A,0.2689414322376251
TTC21B,0.2689414322376251
TTC21B-AS1,0.2689414322376251
LOC101929680,0.2689414322376251
XIRP2,0.2689414322376251
LOC105616981,0.2689414322376251
STK39,0.2689414322376251
CERS6,0.2689414322376251
KLHL23,0.2689414322376251
DHRS9,0.2689414322376251
ABCB11,0.2689414322376251
PPIG,0.2689414322376251
PHOSPHO2-KLHL23,0.2689414322376251
LRP2,0.2689414322376251
MYO3B,0.2689414322376251
ERICH2,0.2689414322376251
DCAF17,0.2689414322376251
SLC25A12,0.2689414322376251
DYNC1I2,0.2689414322376251
TLK1,0.2689414322376251
ITGA6,0.2689414322376251
PDK1,0.2689414322376251
MLK7-AS1,0.2689414322376251
SP3,0.2689414322376251
ZAK,0.2689414322376251
OLA1,0.2689414322376251
GPR155,0.2689414322376251
CHN1,0.2689414322376251
WIPF1,0.2689414322376251
MTX2,0.2689414322376251
AGPS,0.2689414322376251
RBM45,0.2689414322376251
LOC100130691,0.2689414322376251
PDE11A,0.2689414322376251
TTN,0.2689414322376251
CCDC141,0.2689414322376251
SESTD1,0.2689414322376251
ZNF385B,0.2689414322376251
CWC22,0.2689414322376251
SCHLAP1,0.2689414322376251
UBE2E3,0.2689414322376251
LOC101927156,0.2689414322376251
PPP1R1C,0.2689414322376251
ITGA4,0.2689414322376251
SSFA2,0.2689414322376251
NCKAP1,0.2689414322376251
FRZB,0.2689414322376251
ZNF804A,0.2689414322376251
LOC101927196,0.2689414322376251
CALCRL,0.2689414322376251
LINC01090,0.2689414322376251
GULP1,0.2689414322376251
COL3A1,0.2689414322376251
COL5A2,0.2689414322376251
C2orf88,0.2689414322376251
HIBCH,0.2689414322376251
MFSD6,0.2689414322376251
STAT1,0.2689414322376251
STAT4,0.2689414322376251
MYO1B,0.2689414322376251
TMEFF2,0.2689414322376251
LOC101927406,0.2689414322376251
DNAH7,0.2689414322376251
SLC39A10,0.2689414322376251
HECW2,0.2689414322376251
PGAP1,0.2689414322376251
ANKRD44-IT1,0.2689414322376251
SF3B1,0.2689414322376251
HSPE1-MOB4,0.2689414322376251
MOB4,0.2689414322376251
RFTN2,0.2689414322376251
PLCL1,0.2689414322376251
LOC101927619,0.2689414322376251
SATB2,0.2689414322376251
LOC101927641,0.2689414322376251
SPATS2L,0.2689414322376251
CASP10,0.2689414322376251
SGO2,0.2689414322376251
FAM126B,0.2689414322376251
AOX1,0.2689414322376251
LOC101927795,0.2689414322376251
ORC2,0.2689414322376251
STRADB,0.2689414322376251
ALS2CR11,0.2689414322376251
ALS2,0.2689414322376251
KIAA2012,0.2689414322376251
LOC729224,0.2689414322376251
CDK15,0.2689414322376251
FAM117B,0.2689414322376251
WDR12,0.2689414322376251
CYP20A1,0.2689414322376251
BMPR2,0.2689414322376251
NBEAL1,0.2689414322376251
ICOS,0.2689414322376251
ZDBF2,0.2689414322376251
GPR1,0.2689414322376251
NRP2,0.2689414322376251
INO80D,0.2689414322376251
DYTN,0.2689414322376251
CPO,0.2689414322376251
KLF7,0.2689414322376251
LOC101927865,0.2689414322376251
PIKFYVE,0.2689414322376251
CCNYL1,0.2689414322376251
PLEKHM3,0.2689414322376251
LOC100507443,0.2689414322376251
PTH2R,0.2689414322376251
UNC80,0.2689414322376251
KANSL1L,0.2689414322376251
LANCL1-AS1,0.2689414322376251
CPS1,0.2689414322376251
IKZF2,0.2689414322376251
VWC2L,0.2689414322376251
LINC00607,0.2689414322376251
XRCC5,0.2689414322376251
MARCH4,0.2689414322376251
IGFBP2,0.2689414322376251
TNS1,0.2689414322376251
DIRC3-AS1,0.2689414322376251
DIRC3,0.2689414322376251
WNT10A,0.2689414322376251
CATIP,0.2689414322376251
CFAP65,0.2689414322376251
USP37,0.2689414322376251
PLCD4,0.2689414322376251
ARPC2,0.2689414322376251
DNAJB2,0.2689414322376251
TMEM198,0.2689414322376251
EPHA4,0.2689414322376251
SGPP2,0.2689414322376251
MOGAT1,0.2689414322376251
SERPINE2,0.2689414322376251
CUL3,0.2689414322376251
DOCK10,0.2689414322376251
IRS1,0.2689414322376251
RHBDD1,0.2689414322376251
COL4A4,0.2689414322376251
COL4A3,0.2689414322376251
LOC654841,0.2689414322376251
SPHKAP,0.2689414322376251
PID1,0.2689414322376251
TRIP12,0.2689414322376251
SP140,0.2689414322376251
SP100,0.2689414322376251
CAB39,0.2689414322376251
PSMD1,0.2689414322376251
ARMC9,0.2689414322376251
DIS3L2,0.2689414322376251
EFHD1,0.2689414322376251
PRSS56,0.2689414322376251
NGEF,0.2689414322376251
INPP5D,0.2689414322376251
SAG,0.2689414322376251
DGKD,0.2689414322376251
UGT1A8,0.2689414322376251
UGT1A10,0.2689414322376251
UGT1A9,0.2689414322376251
UGT1A7,0.2689414322376251
UGT1A6,0.2689414322376251
TRPM8,0.2689414322376251
SH3BP4,0.2689414322376251
IQCA1,0.2689414322376251
RAMP1,0.2689414322376251
COL6A3,0.2689414322376251
MLPH,0.2689414322376251
LRRFIP1,0.2689414322376251
LINC01107,0.2689414322376251
NDUFA10,0.2689414322376251
ANKMY1,0.2689414322376251
KIF1A,0.2689414322376251
SNED1,0.2689414322376251
FARP2,0.2689414322376251
LINC01237,0.2689414322376251
LOC728323,0.2689414322376251
HDLBP,0.2689414322376251
BOK,0.2689414322376251
ING5,0.2689414322376251
FAM110C,0.2689414322376251
ACP1,0.2689414322376251
FAM150B,0.2689414322376251
LOC105373352,0.2689414322376251
TMEM18,0.2689414322376251
LOC101060385,0.2689414322376251
LOC101060391,0.2689414322376251
MYT1L-AS1,0.2689414322376251
ADI1,0.2689414322376251
RNASEH1,0.2689414322376251
RNASEH1-AS1,0.2689414322376251
RPS7,0.2689414322376251
COLEC11,0.2689414322376251
LINC01304,0.2689414322376251
LOC105373394,0.2689414322376251
LINC01249,0.2689414322376251
SOX11,0.2689414322376251
LINC01105,0.2689414322376251
MIR7158,0.2689414322376251
LOC400940,0.2689414322376251
LINC01247,0.2689414322376251
LINC01246,0.2689414322376251
MIR7515HG,0.2689414322376251
MIR7515,0.2689414322376251
LINC00487,0.2689414322376251
NRIR,0.2689414322376251
CMPK2,0.2689414322376251
RSAD2,0.2689414322376251
RNF144A-AS1,0.2689414322376251
LOC101929452,0.2689414322376251
LOC100506274,0.2689414322376251
LOC101929551,0.2689414322376251
LINC00298,0.2689414322376251
LOC101929567,0.2689414322376251
ID2-AS1,0.2689414322376251
ID2,0.2689414322376251
ITGB1BP1,0.2689414322376251
IAH1,0.2689414322376251
ADAM17,0.2689414322376251
YWHAQ,0.2689414322376251
TAF1B,0.2689414322376251
LOC101929882,0.2689414322376251
KLF11,0.2689414322376251
CYS1,0.2689414322376251
RRM2,0.2689414322376251
C2orf48,0.2689414322376251
MIR4261,0.2689414322376251
ODC1,0.2689414322376251
SNORA80B,0.2689414322376251
LOC101929715,0.2689414322376251
PDIA6,0.2689414322376251
KCNF1,0.2689414322376251
FLJ33534,0.2689414322376251
PQLC3,0.2689414322376251
LINC00570,0.2689414322376251
E2F6,0.2689414322376251
MIR4429,0.2689414322376251
MIR548S,0.2689414322376251
MIR4262,0.2689414322376251
MIR3681,0.2689414322376251
TRIB2,0.2689414322376251
MIR3125,0.2689414322376251
LOC653602,0.2689414322376251
FAM84A,0.2689414322376251
LOC101926966,0.2689414322376251
MYCNOS,0.2689414322376251
MYCNUT,0.2689414322376251
MYCN,0.2689414322376251
GACAT3,0.2689414322376251
RAD51AP2,0.2689414322376251
MSGN1,0.2689414322376251
GEN1,0.2689414322376251
KCNS3,0.2689414322376251
RDH14,0.2689414322376251
NT5C1B-RDH14,0.2689414322376251
NT5C1B,0.2689414322376251
MIR4757,0.2689414322376251
OSR1,0.2689414322376251
LINC00954,0.2689414322376251
TTC32,0.2689414322376251
LOC101928222,0.2689414322376251
LAPTM4A,0.2689414322376251
MATN3,0.2689414322376251
SDC1,0.2689414322376251
HS1BP3-IT1,0.2689414322376251
GDF7,0.2689414322376251
HS1BP3,0.2689414322376251
APOB,0.2689414322376251
TDRD15,0.2689414322376251
LOC645949,0.2689414322376251
LOC102723362,0.2689414322376251
FKBP1B,0.2689414322376251
TP53I3,0.2689414322376251
MFSD2B,0.2689414322376251
WDCP,0.2689414322376251
SF3B6,0.2689414322376251
FAM228A,0.2689414322376251
PTRHD1,0.2689414322376251
CENPO,0.2689414322376251
DNAJC27,0.2689414322376251
EFR3B,0.2689414322376251
LINC01381,0.2689414322376251
MIR1301,0.2689414322376251
GAREM2,0.2689414322376251
HADHB,0.2689414322376251
DRC1,0.2689414322376251
EPT1,0.2689414322376251
C2orf70,0.2689414322376251
KCNK3,0.2689414322376251
CENPA,0.2689414322376251
SLC35F6,0.2689414322376251
CGREF1,0.2689414322376251
OST4,0.2689414322376251
AGBL5,0.2689414322376251
TMEM214,0.2689414322376251
AGBL5-AS1,0.2689414322376251
EMILIN1,0.2689414322376251
KHK,0.2689414322376251
ABHD1,0.2689414322376251
ATRAID,0.2689414322376251
PRR30,0.2689414322376251
TCF23,0.2689414322376251
SLC5A6,0.2689414322376251
CAD,0.2689414322376251
DNAJC5G,0.2689414322376251
UCN,0.2689414322376251
MPV17,0.2689414322376251
GTF3C2,0.2689414322376251
GTF3C2-AS1,0.2689414322376251
EIF2B4,0.2689414322376251
ZNF513,0.2689414322376251
FTH1P3,0.2689414322376251
TRIM54,0.2689414322376251
SNX17,0.2689414322376251
KRTCAP3,0.2689414322376251
GCKR,0.2689414322376251
NRBP1,0.2689414322376251
IFT172,0.2689414322376251
FNDC4,0.2689414322376251
C2orf16,0.2689414322376251
ZNF512,0.2689414322376251
CCDC121,0.2689414322376251
GPN1,0.2689414322376251
SLC4A1AP,0.2689414322376251
LINC01460,0.2689414322376251
MRPL33,0.2689414322376251
BRE-AS1,0.2689414322376251
MIR4263,0.2689414322376251
LOC100505716,0.2689414322376251
FOSL2,0.2689414322376251
FLJ31356,0.2689414322376251
PPP1CB,0.2689414322376251
TRMT61B,0.2689414322376251
WDR43,0.2689414322376251
SNORD92,0.2689414322376251
SNORD53,0.2689414322376251
C2orf71,0.2689414322376251
FAM179A,0.2689414322376251
LOC105374389,0.2689414322376251
YPEL5,0.2689414322376251
LBH,0.2689414322376251
LOC285043,0.2689414322376251
EHD3,0.2689414322376251
XDH,0.2689414322376251
SRD5A2,0.2689414322376251
DPY30,0.2689414322376251
SLC30A6,0.2689414322376251
YIPF4,0.2689414322376251
MIR558,0.2689414322376251
BIRC6-AS2,0.2689414322376251
MIR4765,0.2689414322376251
LOC100271832,0.2689414322376251
MIR4430,0.2689414322376251
FAM98A,0.2689414322376251
MYADML,0.2689414322376251
LINC01318,0.2689414322376251
LINC01320,0.2689414322376251
MIR548AD,0.2689414322376251
LOC100288911,0.2689414322376251
HEATR5B,0.2689414322376251
EIF2AK2,0.2689414322376251
SULT6B1,0.2689414322376251
CEBPZOS,0.2689414322376251
NDUFAF7,0.2689414322376251
PRKD3,0.2689414322376251
CDC42EP3,0.2689414322376251
LINC00211,0.2689414322376251
CYP1B1,0.2689414322376251
ATL2,0.2689414322376251
LOC101929596,0.2689414322376251
HNRNPLL,0.2689414322376251
GEMIN6,0.2689414322376251
SRSF7,0.2689414322376251
MORN2,0.2689414322376251
DHX57,0.2689414322376251
LOC375196,0.2689414322376251
THUMPD2,0.2689414322376251
LOC388942,0.2689414322376251
LOC101929723,0.2689414322376251
PKDCC,0.2689414322376251
LOC102723824,0.2689414322376251
OXER1,0.2689414322376251
HAAO,0.2689414322376251
LOC102723854,0.2689414322376251
ZFP36L2,0.2689414322376251
LINC01126,0.2689414322376251
C1GALT1C1L,0.2689414322376251
ABCG5,0.2689414322376251
ABCG8,0.2689414322376251
PREPL,0.2689414322376251
SIX3-AS1,0.2689414322376251
SIX3,0.2689414322376251
SIX2,0.2689414322376251
EPAS1,0.2689414322376251
LOC101805491,0.2689414322376251
TMEM247,0.2689414322376251
PIGF,0.2689414322376251
RHOQ,0.2689414322376251
LOC100506142,0.2689414322376251
CRIPT,0.2689414322376251
SOCS5,0.2689414322376251
LINC01118,0.2689414322376251
LINC01119,0.2689414322376251
C2orf61,0.2689414322376251
CALM2,0.2689414322376251
BCYRN1,0.2689414322376251
EPCAM,0.2689414322376251
MIR559,0.2689414322376251
KCNK12,0.2689414322376251
HCG2040054,0.2689414322376251
MSH6,0.2689414322376251
STON1,0.2689414322376251
LHCGR,0.2689414322376251
MIR548BA,0.2689414322376251
MIR8485,0.2689414322376251
LOC105374596,0.2689414322376251
MIR4431,0.2689414322376251
ERLEC1,0.2689414322376251
MIR3682,0.2689414322376251
GPR75,0.2689414322376251
CHAC2,0.2689414322376251
TSPYL6,0.2689414322376251
C2orf73,0.2689414322376251
RPL23AP32,0.2689414322376251
RPS27A,0.2689414322376251
MTIF2,0.2689414322376251
PRORSD1P,0.2689414322376251
CFAP36,0.2689414322376251
PNPT1,0.2689414322376251
EFEMP1,0.2689414322376251
MIR217,0.2689414322376251
MIR216A,0.2689414322376251
MIR216B,0.2689414322376251
LOC101927165,0.2689414322376251
LOC100129434,0.2689414322376251
MIR4432HG,0.2689414322376251
MIR4432,0.2689414322376251
BCL11A,0.2689414322376251
PAPOLG,0.2689414322376251
LINC01185,0.2689414322376251
REL,0.2689414322376251
PEX13,0.2689414322376251
LOC339803,0.2689414322376251
C2orf74,0.2689414322376251
AHSA2,0.2689414322376251
SNORA70B,0.2689414322376251
XPO1,0.2689414322376251
FAM161A,0.2689414322376251
CCT4,0.2689414322376251
B3GNT2,0.2689414322376251
MIR5192,0.2689414322376251
TMEM17,0.2689414322376251
OTX1,0.2689414322376251
DBIL5P2,0.2689414322376251
MDH1,0.2689414322376251
UGP2,0.2689414322376251
LINC00309,0.2689414322376251
LOC100507006,0.2689414322376251
MIR4433B,0.2689414322376251
MIR4433A,0.2689414322376251
LGALSL,0.2689414322376251
LOC101927402,0.2689414322376251
AFTPH,0.2689414322376251
MIR4434,0.2689414322376251
LOC339807,0.2689414322376251
SERTAD2,0.2689414322376251
LOC101927438,0.2689414322376251
LOC400958,0.2689414322376251
CEP68,0.2689414322376251
RAB1A,0.2689414322376251
ACTR2,0.2689414322376251
MIR4778,0.2689414322376251
LOC729348,0.2689414322376251
MEIS1-AS3,0.2689414322376251
MEIS1-AS2,0.2689414322376251
LOC101927577,0.2689414322376251
LOC101060019,0.2689414322376251
LINC01628,0.2689414322376251
LOC644838,0.2689414322376251
ETAA1,0.2689414322376251
LOC101927701,0.2689414322376251
C1D,0.2689414322376251
PPP3R1,0.2689414322376251
PNO1,0.2689414322376251
PLEK,0.2689414322376251
FBXO48,0.2689414322376251
PROKR1,0.2689414322376251
BMP10,0.2689414322376251
GKN2,0.2689414322376251
GKN1,0.2689414322376251
MIR3126,0.2689414322376251
NFU1,0.2689414322376251
SNORA36C,0.2689414322376251
SNRNP27,0.2689414322376251
MXD1,0.2689414322376251
ASPRV1,0.2689414322376251
PCBP1,0.2689414322376251
TIA1,0.2689414322376251
LOC100133985,0.2689414322376251
C2orf42,0.2689414322376251
MIR1285-2,0.2689414322376251
PCYOX1,0.2689414322376251
SNRPG,0.2689414322376251
FAM136A,0.2689414322376251
TGFA-IT1,0.2689414322376251
ADD2,0.2689414322376251
CD207,0.2689414322376251
LINC01143,0.2689414322376251
CLEC4F,0.2689414322376251
ATP6V1B1,0.2689414322376251
ATP6V1B1-AS1,0.2689414322376251
ANKRD53,0.2689414322376251
TEX261,0.2689414322376251
OR7E91P,0.2689414322376251
NAGK,0.2689414322376251
MPHOSPH10,0.2689414322376251
MCEE,0.2689414322376251
PAIP2B,0.2689414322376251
CYP26B1,0.2689414322376251
SPR,0.2689414322376251
EMX1,0.2689414322376251
RAB11FIP5,0.2689414322376251
CCT7,0.2689414322376251
PRADC1,0.2689414322376251
NOTO,0.2689414322376251
SMYD5,0.2689414322376251
EGR4,0.2689414322376251
ALMS1-IT1,0.2689414322376251
NAT8,0.2689414322376251
NAT8B,0.2689414322376251
DUSP11,0.2689414322376251
TPRKB,0.2689414322376251
STAMBP,0.2689414322376251
ACTG2,0.2689414322376251
DGUOK,0.2689414322376251
DGUOK-AS1,0.2689414322376251
BOLA3,0.2689414322376251
BOLA3-AS1,0.2689414322376251
MOB1A,0.2689414322376251
MTHFD2,0.2689414322376251
DCTN1,0.2689414322376251
DCTN1-AS1,0.2689414322376251
C2orf81,0.2689414322376251
WDR54,0.2689414322376251
RTKN,0.2689414322376251
LOXL3,0.2689414322376251
WBP1,0.2689414322376251
DQX1,0.2689414322376251
INO80B,0.2689414322376251
INO80B-WBP1,0.2689414322376251
MOGS,0.2689414322376251
MRPL53,0.2689414322376251
CCDC142,0.2689414322376251
TTC31,0.2689414322376251
LBX2,0.2689414322376251
