Epoch,Train Loss,Val Loss,Val AUROC
1,0.6996019736012008,0.6934818619185711,0.5137314696062878
2,0.6995218576092461,0.6940849554083885,0.5144763144367759
3,0.6991065773090779,0.7540050247110619,0.5149007932738427
4,0.6988205984230892,0.7247910522363554,0.518409750985438
5,0.6985189568890916,0.6933913151725388,0.5178034601574293
6,0.6987858151514078,0.7014203589396336,0.5214893866242674
